Group,x,y,t,s
C,-1.9225228479703,-55.944476454959,1,0
C,-24.619598822491,172.9435134893,0,0
D,3.1270792862061,230.20246611126,0,0
D,23.567823099703,147.25944857125,1,0
B,22.095978382088,12.989575341221,0,1
C,-4.1942724660944,62.104936379523,0,0
D,-7.8221493930659,238.68557089553,1,1
C,-43.20125347199,-31.690466431291,1,0
B,11.416815710914,10.123951460625,0,1
B,13.822551957249,10.808575761355,0,1
C,5.4364815379663,284.42831368066,1,0
C,30.129225581945,167.8941006497,1,1
D,-12.962336316222,377.30069620083,1,0
A,-32.867720986189,91.644777738324,1,0
A,-10.959022250007,164.63059974165,1,1
C,42.044079395497,46.92466674369,1,0
B,24.092336963905,13.113178775543,0,1
D,-8.1093812631952,261.14851843666,1,1
D,6.2392929588627,228.9114347668,0,0
A,-6.326738103445,197.30919855801,1,1
B,10.674043466651,10.74397854141,0,0
C,-13.065367852834,114.6879341396,1,0
A,-16.791186319101,105.21613844727,1,0
B,15.073507591651,11.555607067737,0,0
A,-27.668584544523,77.587555040879,1,0
B,8.6535603146318,9.9520994285242,0,1
A,7.0181515896777,344.95685467774,1,0
C,11.143061645861,64.873606682696,1,1
D,-10.794833703337,473.98851502453,1,1
B,29.981106429352,14.108899515309,0,0
A,-11.601309261099,294.74519727321,1,0
D,-9.3912266247865,174.57912323046,0,0
D,17.810849279077,257.11578383582,1,0
A,-50.336070632253,39.255652269468,1,1
D,11.996866819447,322.38909653173,1,1
D,-7.4577032222681,347.97099236258,1,1
A,-21.913232713897,47.400122975651,1,1
A,10.645676538183,239.53003520636,1,0
A,-16.001586603933,344.69717007163,1,1
C,-19.370111930822,75.796697311474,0,1
C,-9.4550657032314,103.03202829139,1,0
C,10.839227419272,58.45401390989,1,1
A,-42.299027361115,91.830978294756,1,0
A,-31.452303274745,157.53320675741,1,0
B,16.423816904623,12.21085245856,0,1
A,-25.776084310271,2.2382659317172,1,1
B,26.76404784376,13.707729879265,0,0
A,-10.324345237261,98.847513119619,1,0
B,12.603791637627,10.871453737529,0,1
D,22.677189329954,218.07282510729,1,1
A,-8.7524601308407,262.26246200421,1,1
D,13.663501588471,104.50830216404,1,0
C,-14.605638506639,14.678839541822,1,0
A,13.900260786014,418.97469122893,1,1
C,8.8859255597396,185.9533110908,1,1
B,35.194187545774,15.251531879558,0,1
D,9.7632461971432,287.38412561844,1,0
A,-12.48889367864,123.88392304531,1,1
A,-32.361492040735,170.28870764481,1,1
B,14.909223906188,10.410643778531,0,0
B,2.9596849544717,8.7031525326138,0,1
C,6.5233626447261,89.363610214723,0,0
D,8.2295248462956,315.15939123377,1,1
C,-1.8822694611188,120.31068075137,1,0
D,-4.004491920585,319.01386023872,0,0
C,-19.34283207466,-12.412228174234,1,0
D,1.0696632559736,95.673323877469,1,1
C,14.114537991171,174.31587765334,0,0
C,17.945526649219,-38.646933187566,1,0
A,17.10683164704,329.41643110729,1,1
A,-26.265924427782,121.72437729208,1,1
B,7.4902900939296,8.6614912983971,0,1
D,-16.68249990916,472.41823315873,1,1
D,-7.5193401395899,446.76200658072,1,1
C,22.16603636144,-131.57514466838,0,0
A,-9.6736012295231,66.32651631363,1,1
C,14.577907570907,-7.2213279708388,0,0
C,-5.3063120307896,76.00237212563,0,0
C,1.342438878651,84.644571578896,1,1
A,-51.35206371795,25.521765156426,1,1
C,30.953702589475,98.868877055062,0,0
C,-26.789149447712,165.5211693321,1,0
B,11.782402312282,10.529942149549,0,0
A,-22.861591379094,33.470239491421,1,0
D,7.6971512016361,386.01051129355,1,0
B,23.228054802505,13.138257748863,0,1
B,9.9104714588777,10.481291903691,0,1
A,7.5516009081861,273.83520372903,1,0
D,4.5686626148264,264.66202602613,1,0
B,15.326177857502,11.458464145195,0,1
D,11.702041786957,256.20881753471,1,0
A,-11.871829927839,46.710555120702,1,1
D,-2.2231310178634,180.94833318794,1,0
C,2.1204450275378,116.57942039407,1,1
C,5.0485509112703,-172.46509739173,1,1
D,12.1475793245,275.69108258406,0,0
B,27.611918149335,13.735564698337,0,0
B,7.2095045480921,8.5615867591492,0,1
C,-20.598170204367,-140.23547934705,1,1
C,13.993403575846,83.572873732342,0,1
D,43.009344090246,267.16467516504,1,1
B,16.834957033785,11.812856768986,0,0
B,7.3625559245062,8.9854188680055,0,1
B,5.3624037603673,8.8525228959268,0,0
A,12.380130527252,376.81131206351,1,1
C,22.830714994963,-45.588346883929,0,0
D,-26.389426311659,478.60303242486,1,0
A,5.2053894368957,378.48242960148,0,0
B,52.503326403211,17.763556250952,0,0
C,-4.8460157182282,-51.862862463511,0,0
A,24.83144398538,358.65275258881,1,1
A,-26.358533235899,111.12708849,1,0
D,5.750726962346,295.02756314726,1,1
A,-17.065276758776,169.13484754047,1,1
A,-6.4928844354548,217.14212259657,1,0
A,-2.8021417887891,299.13392758236,1,0
C,-37.925488531555,105.08288134731,0,0
D,6.4186465239239,240.18036150987,1,0
D,4.8111719502188,133.04048632553,1,1
C,-2.7942670284744,36.800354444329,1,1
B,40.345828462553,15.712921112526,0,1
D,1.9861532524164,168.20048377346,1,0
D,4.7904499782205,304.40716006672,1,0
D,15.708577214605,354.29882711139,1,1
D,5.2259818777563,373.70933627091,1,0
A,16.869339024587,221.94205246071,1,0
D,-16.293629766579,544.36975707923,1,0
B,5.6274257701018,8.9817221684228,0,1
B,0.75981603598214,7.6898863284433,0,1
A,-36.346672966772,75.36837955302,1,0
D,2.4454573171425,174.83857606903,1,1
A,1.5260470167389,263.29166806037,1,1
A,-22.29952905667,103.42427322847,1,1
C,-8.3707057318514,-31.552124888893,1,0
C,30.178638919805,15.568017255779,1,1
A,19.191642134074,344.75647068618,1,0
D,-3.6892289918332,240.39290118096,1,1
A,-19.937648933352,241.37586653576,1,0
B,17.086491331964,11.301050943742,0,1
D,17.824199564673,299.84868744987,1,0
B,14.49630010058,10.773639081781,0,1
D,25.940618086579,366.89905111673,1,0
B,20.72195509296,12.107361510057,0,0
C,-57.494553989495,-30.121473528967,0,0
A,-14.514709069168,82.350625206414,1,1
B,23.730821411931,13.079481557282,0,1
C,-11.218358642523,129.99989316007,1,1
A,-5.2630500608417,217.30740238368,1,0
D,-2.2841543575209,557.77255291993,1,0
D,26.772181723626,331.492276259,1,0
B,33.875219956914,15.104059520611,0,0
D,3.5843083567844,228.38706183312,1,0
A,-18.536240514152,241.41038317346,1,1
D,-3.6197299387398,297.69488995834,1,1
D,30.093280298679,265.57605156609,1,1
B,27.583118406862,13.615932618462,0,0
D,13.729368379214,302.30275656809,1,1
D,19.39393107658,416.86457846773,1,0
D,19.061782800156,401.6075809368,1,0
D,-6.8986652907443,330.44184746567,1,0
A,-4.8285598619043,162.00876242388,1,0
C,-8.1241723630224,69.009975270373,1,0
C,-38.241409456004,60.392557519205,0,0
C,10.93611289651,-97.799652733281,0,0
D,-4.4868748963284,354.53305931181,1,1
C,5.4454021274324,148.48924056696,1,1
A,12.48792313062,356.18186997351,1,0
A,-31.719663493205,8.3551073420583,1,0
A,-11.821308168499,86.203743602244,1,0
A,-6.9840931277648,263.43082261478,1,1
A,-6.9697609464497,259.3765680517,1,0
B,7.3920779411644,9.4548750748606,0,1
A,-28.979660279574,59.803710512726,1,0
D,-1.4382560716189,396.05140820381,1,1
D,1.5626723540773,214.6884609776,1,0
C,-43.752651908785,81.78714250903,1,1
A,16.944145896912,313.69892267031,1,1
B,25.609855492418,13.132268317066,0,0
C,-28.359573552087,79.909747584215,1,1
D,6.0460286606317,331.71272822875,1,0
B,43.74142399232,16.558748919514,0,0
A,-19.643900896722,157.31489050589,1,0
D,11.204640787656,27.947147423843,1,1
C,0.53125268245639,309.70730962358,1,0
A,-3.8904359950174,296.78970886757,1,0
D,9.7625339588907,163.03023157456,1,1
C,26.128827491835,124.57432071565,1,0
C,12.8679493395,6.5790309475637,1,0
A,-7.0470638307962,141.20476103723001,0,1
A,-1.4001619598829,224.41875317619,1,1
D,4.5553367447831,57.40765967891,1,1
D,19.437003501429,113.25574092858,1,1
B,35.171899744855,15.426577971866,0,0
C,-22.238132206368,24.373040952428,1,1
A,-34.605656454622,19.716138385104,1,1
A,-5.88804369694,305.98820007033,1,1
B,3.8653436246632,7.3345056099947,0,0
C,-35.49466679408,4.935379688598,1,1
D,4.9145608259898,539.52231980512,1,0
A,12.950319222151,346.40032155318,1,1
A,-44.340684001027,8.0615440695834,1,0
C,31.26719569241,42.105252721862,1,1
C,39.163003753947,-63.014626172378,1,1
B,29.246896243303,14.754946809922,0,1
B,27.650726971985,13.494507213641,0,1
D,-7.1734211413066,354.2665033337,1,0
A,-19.775995188288,92.015412136919,1,1
B,5.0369578697891,8.7477638275789,0,1
C,-4.1169706523032,-79.831974304669,1,0
A,-16.50415643654,293.5040842297,1,0
B,5.6043756183257,8.1746574840155,0,1
B,19.121988208556,12.437344216064,0,0
D,0.86545259452679,370.47274184575,1,1
A,-12.040649054591,218.28319299234,1,1
D,-21.058431405136,563.83604584859,1,0
B,24.845131513125,12.793120203153,0,0
C,56.080712779928,-41.849334802874,1,0
D,-15.094523221764,454.20354201049,1,0
D,-27.109993933286,481.53234320066,1,0
C,9.3053694131344,230.26099451969,1,0
D,9.8484558052609,327.73040006903,1,1
B,33.425168537267,14.720078418937,0,0
D,8.7521006868929,138.53939399661,1,1
C,-54.114478144848,57.042249864918,1,0
D,8.3582324564263,120.92533139229,1,0
D,-3.0813843929588,83.892225694327,1,0
C,-1.7113417949115,-1.6956839378437,1,1
B,40.209498565742,15.83734826425,0,1
C,46.477169868759,68.938971376949,1,1
A,-20.181286764881,10.469574938281,1,0
C,-30.069928185116,27.859052457315,1,1
B,3.2564116433525,7.6694913470164,0,1
D,-9.2140411563283,408.84348511782,1,0
B,4.0890027080146,8.1472625001653,0,1
B,37.365393745417,15.58866038087,0,1
D,8.5136616334848,235.86093937459,1,1
D,8.772888589079,310.70610139692,1,0
C,-39.002608872951,175.07446941364,0,0
D,-1.4234439150539,228.23567053733,1,0
C,19.561624001507,-6.9237834466266,1,1
B,17.023297288,11.384869610132,0,0
A,-6.5549945181957,144.49069377058,1,1
A,-14.99082444049,161.34749191922,1,0
C,38.514122253058,80.274767639709,1,1
C,-38.344839435697,18.980364451176,0,1
B,23.75975763414,12.955588056232,0,1
A,3.8608873439305,83.308970527402,1,0
C,-14.11211863631,-104.16292572914,0,1
C,10.369209300899,-44.484292190282,0,0
B,16.214190453391,11.777554619771,0,0
D,-3.8346579176535,356.4559831179,0,1
D,4.4297232117642,405.39989922121,1,1
C,-12.32131112475,-45.73458427225,1,0
A,-33.99682904966,24.454140527385,1,1
D,-1.0477090715653,329.89615138941,1,0
A,9.0651325304364,234.6748499459,1,0
D,-15.185866445855,528.72255503466,1,1
A,4.5897808822756,209.75277541939,1,0
B,1.7338972323266,7.0118977554447,0,1
D,-1.6562525647023,285.17004787092,0,0
D,13.798702677618,72.544179039795,1,1
B,2.2744603242141,7.8845834742661,0,0
C,-16.338149321889,-7.3098471082328,0,1
D,-27.423497414879,380.59769342914,1,0
C,-13.600619682391,90.79414958311,0,1
A,-33.870344035267,80.33257609435,1,1
A,21.358347054738,406.18431220166,1,0
A,-29.591516166735,168.2303835937,1,1
D,15.76607208595,318.68049827948,1,1
A,3.7662343768246,374.93427066874,1,0
D,13.795296421179,196.08374255201,1,0
C,4.1944037676763,58.172793095546,1,0
A,-29.769298308422,102.5681931137,1,0
B,31.434249624346,14.189743054099,0,0
C,68.394705268738,94.917320864237,1,1
A,0.23390089917644,276.1768042772,1,1
C,-38.948614418483,81.817392704458,1,1
C,-1.4721419236027,49.341159231188,1,1
B,24.696800787326,13.650381094928,0,0
A,-37.678286066129,133.21985376497,1,0
D,-3.3359202022366,348.29690132909,1,0
B,7.308410603231,9.4617432962299,0,1
D,-22.225362371758,307.65569309362,1,1
A,-16.560010847896,96.288746005059,1,1
B,11.093932447533,10.362909656398,0,1
C,-15.134466291002,78.737576888752,1,1
B,11.429046323257,10.597404030313,0,1
B,36.916437032128,15.446422963769,0,0
D,-14.546641759829,405.45367101322,1,0
B,12.645277215468,11.228865642426,1,1
A,-16.39190855268,50.349704705342,1,1
B,10.985973214258,11.377522834881,0,1
A,23.466020501436,361.65395159398,1,0
A,-35.045970851111,164.4737284493,1,0
A,-39.84587088127,42.575667164556,1,0
C,15.105304844261,207.93042703575,0,1
B,8.6496581102953,9.1059941415247,0,1
B,43.401998994594,15.965532085241,0,1
B,11.648878095508,10.513756422892,1,1
A,16.305629008592,461.25102331734,1,1
C,-20.417565606729,160.8675357112,0,0
A,-14.943506117418,147.61494652071,1,1
A,-23.642653157768,77.804801953866,1,0
D,9.9574679024319,184.95702825392,1,0
C,-3.2091711960776,-14.183407528877,0,1
C,-16.494026798519,93.363486168144,1,0
B,23.405064504317,12.82782223321,0,1
C,-17.392773243316,69.882455534713,1,1
D,-8.0699280547304,510.56270313056,0,1
A,8.8804672844151,131.3173018267,1,0
B,16.294651605326,11.166560290026,0,1
D,4.0051520848671,442.20386339128,1,1
B,10.136069950711,9.9496281504598,0,0
C,9.0646651224534,13.320385704898,1,0
A,-39.134614455576,187.07216079257,1,1
C,-17.060018970193,22.426568202407,1,0
B,10.095957172148,9.1211281639006,0,1
D,22.888189459633,301.54367111369,1,0
C,-41.306023842332,22.926318177919,1,1
B,4.6045078582151,8.9244024444214,0,1
C,6.9931317055566,9.7586881289066,0,1
A,-24.160749926772,173.41579432805,1,1
D,12.06407615266,142.4810406824,1,1
D,-2.7960010491293,379.91843508599,1,0
C,18.628567884969,183.34683094004,0,0
A,6.7599742057547,229.59417869365,1,0
C,44.749050004291,132.97858368884,1,1
C,-20.236045034247,192.01438448625,1,1
B,24.348289858712,13.652052556348,1,1
D,-5.8846094123482,228.8523839013,1,1
A,-8.0174124944105,234.77661060438,1,1
C,22.432878905643,-35.699980083248,0,0
D,-1.8148254173877,350.31193984827,1,0
C,4.6220871003447,-0.028524141306264,1,1
B,14.763494692167,10.565047380295,0,0
A,-27.059132953202,197.04569545018,1,1
B,22.279892536942,12.820594763376,1,0
B,14.037500984053,10.526599016321,0,0
D,14.458610749086,309.23247755609,1,1
A,7.4873401157033,165.37294953194,1,1
B,15.515602089239,11.218206031355,0,1
B,19.379866422797,12.40300055178,0,0
A,-30.588125464315,160.90923301499,1,1
C,-18.355047916228,49.763455997577,1,1
D,-23.897496168454,322.75930165116,1,1
B,8.8598153632413,9.0348455531053,0,1
B,23.237521092984,13.532042481495001,0,0
B,8.2708425485859,9.5294066692215,0,0
A,-29.393668853861,159.86121664795,1,0
C,33.428834490212,19.820119809741,1,1
A,-14.757530833016,216.0809409954,1,1
B,25.934714791335,13.610501939526,0,0
C,40.460871723695,7.6323690268362,1,1
C,42.434765401033,-12.001422205475,1,0
C,13.975281537033,100.13906297886,1,1
D,23.430575902309,185.69467689781,1,1
A,-24.668676222986,168.93052614524,1,1
B,19.8672452438,12.51192693208,0,1
C,-16.178320441944,150.99512018449,0,0
D,-17.36956783541,414.99844874255,1,0
D,8.7520310984701,98.394655516089,1,1
C,-35.504822637655,144.07424187151,1,1
D,34.039966851491,145.867930734,1,0
A,-42.588832912309,89.714723618568,1,0
D,10.121287901011,292.19486222844,1,1
B,33.389601432434,14.277408785464,0,0
B,12.988516821055,11.229087089737,0,0
C,23.828248818325,153.77740050982,1,0
B,5.245334053992,8.6178894693884,0,0
A,-9.8188151790848,128.10935073724,1,1
B,2.8688295124419,8.2153889200498,0,0
B,26.215491143156,13.811189831643,0,0
A,-1.7251115696156,178.62059215066,1,1
A,-35.088281112764,255.79310440775,1,0
C,-25.508005496817,63.227296637477,1,0
B,10.997336631174,10.276793537157,0,1
D,20.331601181222,356.08065800233,1,0
D,0.088619290892325,433.44996791261,1,0
B,28.813272534317,14.204229868469,0,1
B,10.700435494399,10.013675263391,0,1
B,11.624685911287,10.472848511981,0,1
D,20.918770068753,286.34614858746,1,1
A,-25.886889006424,142.3352419228,1,0
D,6.5208106732559,162.19085647501,1,0
C,72.773332003864,63.524847075588,1,0
B,20.810977319633,11.766068148694,0,1
D,-11.516739069259,375.74226447974,1,0
D,-6.1619172208765,221.97429282357,1,1
A,4.9763880469726,256.30770470123,1,0
A,-22.589756517946,66.873281026666,1,1
D,-4.547026033768,400.25740339479,1,0
A,-16.136106675554,119.51286771591,1,1
B,19.3240808264,12.098385434585,0,0
C,6.0738319298596,146.83254683382,0,0
D,-18.769827718274,380.21679715496,1,1
A,-40.396890835556,41.219735346837,1,1
D,18.823558882262,240.004998405,1,1
B,11.804108826352,10.335520057803,0,0
C,17.191129759043,63.955353543607,0,1
C,35.369035852779,88.013628479565,1,1
D,-12.771501428807,456.81666976298,1,0
B,13.390785409785,10.30342816424,0,1
B,6.9225844773103,9.1015873456337,0,0
C,20.325215021765,52.553621458613,1,0
D,-2.0383983124226,433.69284633486,1,0
C,-12.861395167588,174.02419799335,0,0
C,9.4786525994905,187.55607454132,0,0
D,-11.977308235121,456.87342462031,1,1
A,7.9615145539686,280.87838185806,1,1
A,-39.554684189407,199.50983668236,1,0
C,21.855103934116,-85.343173477959,1,1
B,14.762946023961,11.789300823623,0,1
B,8.242333781087,8.6104124775727,0,0
D,10.266164425884,190.34587916143,1,1
D,14.114091387072,255.6072808004,1,0
A,-4.5297730288141,178.57106609483,1,1
A,2.8744382806469,255.20514443107,1,1
C,26.351459168993,8.6986339100165,0,1
B,16.299228720506,11.256057121176,0,0
D,21.801505969745,355.15047741502,1,0
C,20.541242967146,3.000159457326,1,1
B,34.925855071715,15.039765370392,0,1
C,42.375610446732,3.92257290749,0,1
D,13.612652441306,249.46164317544,1,1
A,-25.359981841575,49.819125295067,1,1
D,-9.8954924996456,312.10018293797,1,1
C,14.970335696344,99.743603669453,0,0
B,24.422489326644,12.873395361499,0,1
A,-14.735608181793,137.98313663759,1,0
D,-7.4455960064407,390.75245511893,1,0
A,-5.4642578491309,142.78552949372,1,1
A,-38.62009849987,135.46350412977,1,0
D,-4.3207102372873,348.35777726274,1,1
D,-1.1363659068646,193.11694453383,0,1
A,14.827258098324,292.24365752109,1,0
D,-5.668384801442,284.50001179124,1,1
C,-50.22389698365,-26.692026412902,1,1
A,-16.208406691071,148.98888169322,1,0
D,21.589297430399,466.37107759685,1,1
D,18.039650604147,175.02107142844,1,0
A,-32.959094867557,198.205641538,1,0
A,-27.997797954361,90.292613898075,1,1
C,-14.999162415042,-109.28779981858,1,0
C,2.3898542026942,243.04794120418,1,0
D,1.9055818616904,99.45455683789,1,1
D,-24.472505335916,488.3545740458,1,0
A,42.046776928029,381.37308916886,1,0
A,-7.9329523546309,143.43376246255,1,1
C,-4.1669133944283,-78.987667526113,1,0
D,-21.752461772297,385.15283245694,1,0
D,-9.3944134318244,408.2280790737,1,0
C,1.3211312854295,-59.193177840762,1,1
B,15.286031067039,11.353502427847,0,0
D,12.199358266871,302.33473194546,1,1
B,3.1312919571676,8.5695176097283,0,0
C,40.357662321235,69.134890819963,1,0
C,-23.779838529779,140.14613554494,1,0
A,-14.512310112599,23.355012235397002,1,1
D,19.393640779608,263.61682677484,1,1
C,4.8590380534805,79.198284424934,1,1
C,-22.351176458109,23.816712757953,1,0
A,2.1283943053002,114.16453399005,1,1
C,18.256492013231,42.724067957943,0,0
C,8.4606418788715,95.306387808317,0,0
C,-9.6304492077932,34.695764308654,1,1
C,7.7528763039749,-12.267504278229,1,1
C,3.1691524987897,87.159708123729,1,1
A,-45.717777149155,90.61725076829,1,1
B,1.0784412627474,8.1940468252563,0,1
D,13.956255054081,12.744112538986,1,1
A,-21.373453062202,38.22455800568,1,0
D,24.805928382467,332.29913478964,1,0
A,-11.635784590447,161.43463701356,1,0
A,-3.3517119839563,226.09212386286,1,0
D,-0.3246636476017,251.78230637721,1,0
B,5.9558040676433,9.2524613521743,0,0
B,2.0440333942156,8.3562310753174,0,0
A,-13.154583189708,229.4054666536,1,0
D,19.009639464789,361.76182284707,1,1
B,28.150341568585,13.649605787275,0,1
C,-44.16068004638,67.182520749132,0,0
A,-5.301124783373,47.195930414924,1,0
A,-26.851056895149,35.591243246846,1,1
C,-29.398155051003,-118.02632880631,0,0
C,-28.470989956274,-189.5764091595,0,0
B,14.183775453914,10.356602376529,0,0
A,7.2574587530724,314.58040781113,1,1
D,30.010452819993,298.56026944311,0,1
C,30.336915940203,103.25700704765,1,0
B,12.300937621063,10.81478774131,0,1
D,-1.5138502360852,228.87580080045,0,0
D,-24.991872151844,501.5764393893,1,0
C,2.591524668779,132.58047127425,1,0
B,16.351340681478,12.401000009056,0,1
A,10.334198469917,288.4237865775,1,0
A,-23.044066379333,74.622254032,0,0
B,6.8006733017045,9.4382293552384,0,1
A,-2.376904118516,182.14836457891,1,1
B,20.368425252088,11.858047561478,0,1
C,26.019180310433,91.460662318608,1,0
A,-28.010559372609,259.30886956179,1,1
B,30.337492547155,14.288440263482,0,0
A,-17.802824788169,316.01182640857,1,0
B,20.556945460177,12.114764387166,0,0
D,17.656588844795,283.77612873762,1,0
C,-12.557998489848,4.2400414483808,1,1
D,31.88496369025,502.85667673492,1,0
C,-19.090218476993,13.508818851089,1,0
B,18.32630503286,12.446551822478,0,1
A,-19.441831715611,208.40387247009,1,0
D,-24.428388697295,379.22512286353,1,1
C,7.837131756282,188.04764387247,1,1
C,0.92046933896862,223.55873817418,1,0
D,7.723418380005,97.878840691819,1,0
B,19.840994017125,11.899564868068,0,0
C,1.5977441019368,96.403852789385,1,1
D,13.34016404829,212.46162563817,1,1
C,30.178153336597,97.124293944856,1,1
D,-11.751963718679,363.39749672282,1,0
D,-17.980740683144,375.49481757567,1,1
B,17.240427956563,11.924245921328,0,0
C,-26.446298438798,-42.215801993951,1,1
A,-2.832867531028,319.94432929016,1,0
C,22.839322652127,141.09668136299,0,1
C,-11.447469367388,137.32757475708,1,0
B,35.575392203208,15.126731442209,0,1
A,9.6036854989844,342.97174123534,1,0
B,19.883343236467,12.273067684706,0,1
C,-45.015941122554,86.23773281427,1,0
D,2.5596007036788,137.75268435048,1,1
A,-5.0500635248842,301.26166898164,1,1
D,8.6511342034913,47.981502125497,1,1
D,-6.7895510535639,172.11425374686,1,0
A,1.1576631014038,246.99287932738,1,1
D,-1.9551088828384,308.90295524984,1,0
A,7.2133720588001,272.8185703693,1,1
D,17.840694822297,264.69851845768,1,0
C,-14.620469185813,-74.829196185725,1,0
B,27.649585587741,13.945731027208,0,0
D,12.951452126238,284.53014374596,1,1
D,11.96807279902,273.69770903452,1,1
D,-12.698869056394,495.36358861456,1,1
C,-14.250796112349,55.376932177868,1,0
C,17.839892301634,3.7245643682427,1,1
D,-10.968087016124,446.04029507332,0,0
B,35.066837722001,15.502887425813,0,1
D,7.8535649282176,248.70993300421,1,0
A,-20.721391681918,100.89975866252,1,0
A,-7.8209028746099,129.33723375915,1,1
D,-28.120397544522,570.34041528559,1,1
C,22.687623097881,-143.10746666515,1,0
B,32.976658486285,15.397783018505,0,1
B,22.786892186285,13.21358195527,0,1
B,8.4478229323625,10.11920900082,0,1
A,-11.357582725285,153.99646208621,1,0
A,-8.5791911802158,279.11499107495,1,0
A,-5.9917154088578,174.16352884386,1,0
B,18.54188485562,12.187109437087,0,1
D,16.902496665205,257.16533550535,1,1
A,-37.791244747951,4.2102710391442,1,1
B,11.982641680158,10.889877352371,0,1
C,-31.140990701104,0.98381800296893,1,0
C,17.033191355892,-52.48784678033,1,1
D,14.913219480269,249.21618542737,1,0
B,31.755330100542,14.994134680898,0,1
A,-36.69975988646,201.08050687242,1,0
A,-41.621077648653,115.01049464383,1,0
A,-59.01369506587,74.323928590549,1,1
D,-14.769136987985,475.83261674309,1,1
D,-5.6209226137125,238.59672361407,1,0
C,-38.891694959203,-49.034734943898,1,0
C,-9.0577920088814,216.36531035852,1,1
C,42.365249258636,-39.542053391478,1,0
B,12.027007853625,10.021963410076,0,1
D,-0.29987583416508,221.16473196175,1,0
D,-11.593759297204,466.35625403531,1,1
A,5.3345969227769,152.690366336,1,1
C,13.522559744549,130.58568956497,1,1
B,3.4320826918967,8.1524598785977,0,0
C,15.523891884612,103.79748501666,1,0
D,-6.0003359280528,300.98736933711,1,1
B,2.4513542738051,7.1305973012736,0,1
D,27.673956123029,207.43346441557,1,1
B,9.0816719872326,9.2199345740884,0,0
D,-20.309641155558,440.75316343352,0,0
D,-13.029188073719,278.99804108962,0,1
B,10.623297591984,10.087294073892,0,0
A,-41.384758903358,125.99495845474,1,1
C,-17.983384880695,204.40743699549,1,0
B,1.8303305291712,6.9161953426314,0,0
C,23.924086654989,249.27176918009,1,1
D,-8.9717810503076,319.73459514823,1,0
B,22.003180439585,11.763984372715,0,1
D,10.809893805911,132.85784749587,1,1
C,-20.313560713694,81.358301385473,0,0
D,-30.007100202146,449.72826681413,1,0
D,-30.073463968967,533.89475938813,1,1
C,12.750311250216,-19.405873607102,1,0
C,6.2943912559628,20.34628078963,1,0
B,33.049428441119,14.846194734424,0,0
A,-18.560306052007,142.5701942195,1,0
